id,year,name,yrfound,plfound,aims,activities,orgtype,direct_promotion,ltrcode,democracy,cat1,demcat1,demcat_rob,demsocialism,christdem,Afghanistan,Albania,Algeria,AmericanSamoa,Andorra,Angola,AntiguaandBarbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,BahamasThe,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,BritishVirginIslands,BruneiDarussalam,Bulgaria,BurkinaFaso,Burundi,CaboVerde,Cambodia,Cameroon,Canada,CaymanIslands,CentralAfricanRepublic,Chad,ChannelIslands,Chile,China,Colombia,Comoros,CongoDemRep,CongoRep,CostaRica,CotedIvoire,Croatia,Cuba,Curacao,Cyprus,CzechRepublic,Czechoslovakia,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,EgyptArabRep,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Eswatini,Ethiopia,FaroeIslands,Fiji,Finland,France,FrenchPolynesia,Gabon,GambiaThe,Georgia,Germany,GermanyDR,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,IranIslamicRep,Iraq,Ireland,IsleofMan,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,KoreaDemPeoplesRep,KoreaRep,Kuwait,KyrgyzRepublic,LaoPDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MacaoSARChina,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,MarshallIslands,Mauritania,Mauritius,Mexico,MicronesiaFedSts,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,NorthMacedonia,NorthernMarianaIslands,Norway,Oman,Pakistan,Palau,Panama,PapuaNewGuinea,Paraguay,Peru,Philippines,Poland,Portugal,PuertoRico,Qatar,Romania,RussianFederation,Rwanda,Samoa,SanMarino,SaoTomeandPrincipe,SaudiArabia,Senegal,Serbia,Seychelles,SierraLeone,Singapore,SintMaartenDutchpart,SlovakRepublic,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,Spain,SriLanka,StKittsandNevis,StLucia,StMartinFrenchpart,StVincentandtheGrenadines,Sudan,Suriname,Sweden,Switzerland,SyrianArabRepublic,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,TurksandCaicosIslands,Tuvalu,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,VenezuelaRB,Vietnam,VirginIslandsUS,YemenPDR,YemenAR,Yemen,Zambia,Zimbabwe,cties1,cties2,dirdem,cties3
B2375,1990,International Press Institute (IPI),1950,United States,"Further and safeguard the freedom of the press, by which is meant: free access to news, free expression of views, free publication of newspapers; achieve understanding among editors and so among peoples; promote free exchange of accurate and balanced news among nations; improve the practices of journalism.","Press Centre gives information on press freedom and editorial research and arranges Conferences. Training Programmes and Seminars in Africa, North America, South America, Asia, Europe.",F,1,v,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,1,,0,1,1,,1,0,1,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,,0,0,0,,0,1,0,0,0,0,1,0,0,,,0,0,0,1,1,1,0,0,0,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,,1,0,0,1,1,,0,,1,0,0,0,0,,1,0,0,0,1,0,0,1,0,0,1,1,0,,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,,0,1,0,1,,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,0,0,1,,1,1,0,0,0,0,0,1,1,1,0,,0,1,0,0,0,1,0,1,,0,0,1,,1,1,1,1,,0,1,0,0,0,0,,1,1,69,69,,
B2778,1990,International Union of Socialist Youth (IUSY),1907,Germany,"Propagate amongst the younger generation the principles of free and democratic socialism; further the practical cooperation of democratic socialist youth and student organizations of all countries in order to strengthen international solidarity among all young socialists of the world in the fight against imperialism, fascism, racism and for the liberation of man from all exploitation and for the right of all peoples to free and independent social development.","Summer camps; seminars; briefings on specific topics; delegations; missions; solidarity campaigns; solidarity brigades; speaking tours; study sessions. Organizes IUSY World Festivals (about every 2-3 years), gatherings of members of all affiliates during 7-10 days, with political and cultural programs. Instrumental in setting up European Political Youth Council (EPYC, #EE0949).",B,1,,1,Democratic Socialism,"Democracy, general",,1,0,0,0,0,0,,0,0,1,,0,1,1,,0,0,0,1,,1,0,0,0,0,1,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,,0,0,1,,0,1,0,0,1,0,0,1,1,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,,0,0,0,1,0,,0,,0,0,0,0,0,,1,0,0,0,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,1,0,0,,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,1,1,1,,0,1,0,0,0,0,,0,1,56,,1,
B2832,1990,Inter-Parliamentary Union (IPU),1888,France,"The Inter-Parliamentary Union is the international organization which brings together the representatives of the Parliaments of sovereign States. As the focal point for world-wide parliamentary dialogue, the inter-Parliamentary Union works for peace and cooperation among peoples and for the firm establishment of representative institutions. To that end, it: (a) Fosters contacts, coordination and the exchange experience among Parliaments and parliamentarians of all countries; (b) Considers questions of international interest and expresses its views on such issues with a view to bringing about action by parliaments and their members; (c) Contributes to better knowledge of the working of representative institutions and to the strengthening of their means of action.","Work is essentially carried out in two fields: action for peace and strengthening of parliamentary institutions. Examines objectively all international questions suitable for settlement by parliamentary action. Two major sessions annually. Committees set up by the Inter-Parliamentary Conference (5): Political Questions, International Security and Disarmament; Parliamentary, Juridical and Human Rights Questions; Economic, and Social Questions; Non Self-Governing Territories and Ethnic Questions; Education, Science, Culture and Environment. Meetings of participating women parliamentarians are held on the occasion of every statutory Conference. A permanent Ad Hoc Committee on Environment was established by IPU in 1989 to study environmental matters on a continuing basis. Programme of technical cooperation (services to Parliaments to train or to improve the qualifications of their staff and their working methods). In 1976, the Union adopted 'Procedure for the Examination and Treatment of Communications Concerning the Violation of the Human Rights of Parliamentarians' which is applicable to any member of Parliament from any country who is the victim of arbitrary measures during the exercise of his mandate, whether the Parliament was in session or in recess or has been dissolved by unconstitutional or emergency measures. 
Since Nov 1979, IPU has organized meetings of parliamentarians attending the UN General Assembly in New York. The development of representative institutions has been regularly and thoroughly debated by the Union and studied by International Centre for Parliamentary Documentation (#EE5303), which systematically gathers and distributes information on the organization and functioning of representative institutions, the development of the organization and working methods of assemblies and the status of their members. Association of Secretaries General of Parliaments (ASGP, #BB0160), which is a consultative organism of the Union, provides an opportunity for senior parliamentary officials to meet, to study parliamentary law and procedure and to propose measures for improving the working methods of different Parliaments and for securing cooperation between their services. International conferences, meetings, symposia and seminars. ",B,1,,0,Institutions,Rule of law,Rule of law,0,0,0,1,1,0,,1,0,1,,0,1,1,,0,0,1,0,,1,0,1,0,0,1,,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,,1,0,1,,1,1,1,0,1,1,1,1,1,,,0,1,0,0,1,1,0,1,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,1,0,1,1,0,,0,,1,0,1,1,0,,1,0,1,1,1,0,1,1,0,0,0,1,0,,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,,0,1,0,1,,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,,,0,1,0,,1,1,0,0,0,0,0,1,1,1,1,,1,1,0,1,0,0,1,1,,0,0,0,,1,1,1,1,,0,1,1,0,1,1,,1,1,112,112,,
B3438,1990,Women's International Democratic Federation (WIDF),1945,France,,,,,,,"Democracy, general","Democracy, general","Democracy, general",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
B3519,1990,World Federation of Democratic Youth (WFDY),1945,United Kingdom,"Contribute to the education of youth in the spirit of freedom, democracy and solidarity; end imperialism, colonialism and neocolonialism; end racist and fascist regimes; ensure peace and security in the world by supporting all initiatives and efforts to this effect; promote active participation of youth in economic, social, cultural and political life by acting against all restriction and discrimination connected with age, sex, methods of education, domicile, property, social status, religion, political convictions, colour and race, so as to ensure in all countries and for all young people full freedom of speech, of the press, of religious belief, assembly and organization; support the struggle of youth for higher living standards, for better conditions of education, work and leisure and for development of cultural, educational and sports activities for all young people; further development of the younger generation in the spirit of peace and international friendship; support the principles of the United Nations Charter; support youth interests via international bodies and in affairs of an international character.","Works to combat: racism; racial discrimination; apartheid; fascism. Seminars; voluntary work camps; international solidarity aid fund. Specialised regional commissions for Africa, Asia, Europe and North America, Middle East, Latin America and Caribbean, and thematical departments for Peace and Disarmament, Solidarity, Youth Rights, Global Problems, International Cooperation, Press and Information, as well as working groups on Sport and Culture, Problems of Young Women. Attached Bureaus (3): International Bureau for Youth Tourism and Exchanges (#CC1423); International Committee of Children's and Adolescents' Movements (ICCAM, #BC1606); International Voluntary Service for Solidarity and Friendship of Youth (#FF0870).",B,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,1,0,0,0,,1,0,1,,0,1,1,,0,1,1,0,,1,0,1,0,0,1,,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,,1,0,1,,1,1,0,0,1,1,1,1,0,,,0,1,0,1,1,1,0,0,0,,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,0,0,1,0,1,,1,,1,0,0,1,1,,1,0,1,0,0,0,1,1,0,0,1,1,0,,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,,0,1,1,1,,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,,,0,1,1,,1,1,0,0,0,1,1,0,1,1,1,,0,0,0,0,0,0,0,1,,0,0,0,,0,1,1,1,,0,1,1,0,1,1,,0,1,109,109,1,109
C0372,1990,Commonwealth Parliamentary Association (CPA),1911,United Kingdom,"Promote knowledge and education about the constitutional, legislative, economic, social and cultural systems within a parliamentary democratic framework, with particular reference to the countries of the Commonwealth of Nations and to other countries having close historical and parliamentary associations with it; foster understanding and cooperation among Members of Commonwealth Parliaments; promote the study of and respect for parliamentary institutions.","Provides the sole means of regular consultation between members of Commonwealth Parliaments. Organizes: exchange of inter-Commonwealth visits and information; plenary and regional conferences; study tours; study group meetings and parliamentary seminars. Maintains 'Parliamentary Information and Reference Centre' at office of headquarters which assembles through direct acquisitions and exchanges with members, officials of parliaments and parliamentary librarians, a comprehensive collection of materials on parliaments and other legislatures; provides a full information service; publishes CPA publications.",C,1,,1,Institutions,Rule of law,Rule of law,0,0,0,0,0,0,,0,1,0,,0,1,0,,1,0,1,1,,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,1,1,0,0,0,,0,,0,0,0,0,0,,0,0,0,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,,,1,0,0,,0,1,1,1,0,1,0,0,0,0,0,,1,0,0,0,1,1,0,0,,1,1,0,,0,1,0,0,,1,0,0,0,0,0,,1,1,45,45,1,45
C0373,1990,Commonwealth Press Union (CPU),1909,United Kingdom,"Promote the concept and ideals of the Commonwealth; foster mutual understanding and goodwill through regular conferences in constituent parts of it; advance the welfare of the newspaper and periodical press of the Commonwealth through action to safeguard press freedom, measures for training and educating journalists.","Watch for and oppose all measures or proposals likely to affect press freedom; promote measures for educating and training journalists, in the Commonwealth. Annual meetings and conferences (biennially outside UK). Instrumental in setting up International Press Telecommunications Council (IPTC, #DC2626).",C,1,,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,0,,0,1,0,,0,0,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,1,0,0,,0,0,0,0,0,0,,1,1,10,10,,
C1205,1990,International Association for Religious Freedom (IARF),1900,United States,"Promote development of the religious life in which freedom of conscience is an essential element; promote development of mutual understanding and cooperation among nations of all continents, and tolerance in all areas of culture and religion in the spirit of the kinship of all people; open, maintain and expand relationships with and between organizations and individuals striving for international understanding, cooperation and tolerance and a vital religious life, especially organized liberal movements in all religions throughout the world; promote development of culture and education; promote development aid.","Constituent membership includes faith traditions of Buddhism, Christianity, Hinduism, Islam, Shintoism, Sikhism and traditional religions, subscribing to the principle of openness. Conducts interreligious dialogues; intercultural encounters; social service network (includes development projects and emergency relief program). Study groups on: religious education, social questions, problems of theology and church. Triennial Congress, Regional (Continental) Conferences, Commissions, Chapters. Library (over 8,000 volumes).",C,1,y,0,Religious Freedom,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,0,,0,1,0,,0,0,1,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,0,0,0,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,,1,0,0,0,0,0,0,0,1,1,0,,1,0,0,0,0,0,0,0,,0,0,0,,0,1,1,0,,0,0,0,0,0,0,,0,0,28,28,,
C1301,1990,International Union of Lawyers,1927,Belgium,"Promote, in the interests of the litigant, basic principles of the lawyer's profession, with particular reference to independence and freedom; establish permanent relations and exchanges among bars, societies and national federations or associations of lawyers and support their action and work; defend ethical and material interests of members of the profession and jointly study questions related to professional status and organization; contribute to the establishment of an international legal order based on the principle of justice among nations through law for the sake of peace.","Organizes congresses, symposia, seminars.",B,0,,0,Lawyers,Rule of law,Rule of law,0,0,0,0,1,0,,0,0,1,,0,0,1,,1,0,0,0,,1,0,1,0,0,1,,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,,1,0,0,,0,1,1,0,1,0,1,0,0,,,0,0,0,0,1,1,0,1,0,,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,,0,0,1,0,1,,0,,0,0,0,1,1,,1,0,1,0,0,0,1,0,0,1,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,0,0,0,0,,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,,,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,,0,0,0,1,0,0,1,1,,0,0,0,,0,1,1,1,,0,1,0,0,0,0,,1,0,75,75,,
C1754,1990,Socialist International Women (SIW),1955,United Kingdom,"Strengthen relations between members; exchange experiences between members on ways and means of promoting, among the women of their respective countries, a knowledge and understanding of the aims and tasks of democratic socialism; seek to extend relations between SIW members and other socialist-oriented women's groups, not in membership, which desire cooperation; promote action programmes to overcome any discrimination in society, including any inequality between men and women, and work for human rights in general, development and peace.",Exchange visits. Seminars. International Women's Day meetings. Projects for help to women in developing countries. Contributions to such topics as: new international economic order; development and disarmament; the future generation; socialism and feminism.,F,0,,1,Democratic Socialism,"Democracy, general",,1,0,0,0,0,0,,0,0,0,,1,1,1,,0,0,0,1,,1,0,0,0,0,1,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,1,1,,0,1,0,0,1,1,1,1,0,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,,0,0,0,0,0,,0,,1,0,0,0,0,,1,0,1,0,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,0,0,0,,1,0,0,1,0,1,0,0,1,1,0,,0,0,0,0,0,0,1,1,,0,0,0,,0,1,1,0,,0,1,0,0,0,0,,0,0,59,,,
C1918,1990,International Federation of Free Journalists (IFFJ),1948,United Kingdom,"Oppose any totalitarian doctrines which misrepresent the principles of freedom of press and tasks and obligations of the press towards nations and towards humanity, and which violate the basic freedom of Man and Nations; defend freedom of press in all countries",Compiles and updates registers of persecuted journalists in Central and Eastern Europe; participates in human rights conferences.,D,1,v,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,0,,0,1,0,,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,1,1,0,,0,0,0,0,0,0,,0,0,10,10,,
C1965,1990,International Federation of Newspaper Publishers,1948,France,"Defend and promote press freedom, and economic independence of newspapers as an essential condition for that freedom; contribute to development of newspaper publishing by fostering communications and contacts between newspaper executives; promote cooperation among newspaper publishers in member nations; promote and develop a free press and information activities in developing countries. ",,C,1,,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,,0,1,0,0,1,1,0,0,0,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,,0,0,0,1,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,1,1,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,,0,0,0,,0,1,1,0,,0,0,0,0,0,0,,0,0,30,30,,
C2662,1990,International Union for Moral and Social Action (IUMS),1951,France,Coordinate efforts undertaken in different countries to ensure respect for human dignity and oppose violations thereof.,Draft international convention submitted to government authorities.,D,1,y,0,Dignity/Integrity,Civil liberties,Civil liberties,0,0,0,0,0,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,1,1,1,,0,0,0,0,0,0,,0,0,20,20,,
C2730,1990,International Association of Judges,1953,Austria,"Defend the independence of the judiciary, as an essential condition of the judicial function, and guarantee the rights and freedom of man, protect the constitutional and moral position of the judiciary; promote the exchange of cultural relations; organize and intensify cordial relations between judges of different countries",Congresses and meetings for the study of the judicial system and the unification of law generally; assistance in the arrangements of exchange visits.,C,1,,0,Institutions,Rule of law,Rule of law,0,0,0,0,0,0,,0,0,1,,0,1,1,,0,0,0,0,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,,0,0,0,0,0,,0,,1,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,,1,0,0,0,0,0,1,0,,0,0,0,,0,1,0,1,,0,0,0,0,0,0,,0,0,34,34,,
C2795,1990,International Union of Young Christian Democrats (IUYCD),1959,Venezuela,"Contribute to the establishment throughout the world of a social, economic and political democracy of Christian democratic inspiration; spread the Christian democrat ideal and prepare the younger generation of Christian democrats for political, economic, and social responsibilities; coordinate the activities of member organizations to attain these aims","International, regional and national congresses, seminars and round tables. Focuses on issues related to human rights, social justice and pluralism in society.",C,1,y,1,Christian Democracy,"Democracy, general",,0,1,0,0,0,0,,0,0,1,,0,0,1,,0,0,0,0,,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,0,0,1,,0,1,0,0,1,1,0,1,0,,,0,0,0,0,0,1,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,,0,,0,0,0,0,1,,1,0,1,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,1,0,0,,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,1,0,0,0,0,,0,0,42,,1,
C2901,1990,Law Association for Asia and the Western Pacific (LAWASIA),1966,Australia,"Promote the administration of justice, the protection of human rights and the maintenance of the rule of law; advance legal education; diffuse knowledge of the laws of member countries; promote development of the law, and uniformity where appropriate; further international understanding and goodwill; foster relations and intercourse between lawyers and uphold and advance the status of the legal profession in the region","Standing Committees (13): legal Aid; Commercial Arbitration; Human Rights; Environmental Law; Intellectual Property; Energy Law; Law and Drugs; Labour Law, Banking and Finance; Enforcement of Foreign Judgments; Communications Law; Consumer Protection Law; Taxation Law. Interest Groups in the area of commercial law. Judicial Section, set up in 1973. LAWASIA Research Institute, formed in 1979, enables the Association to finance its Work Programme. LAWASIA holds Conferences and organizes Specialist Seminars. Instrumental in setting up: Asian Coalition of Human Rights Organizations (ACHRO, #DD7373).",C,1,,0,Lawyers,Rule of law,Rule of law,0,0,0,0,0,0,,0,0,0,,0,1,0,,0,0,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,,0,0,0,1,0,,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,1,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,18,18,,
